"","country","v185","v186","v187"
"44928","Iceland",10,3,8
"44929","Iceland",2,1,1
"44930","Iceland",9,10,10
"44931","Iceland",-8,-8,-8
"44932","Iceland",8,6,3
"44933","Iceland",1,3,7
"44934","Iceland",7,5,7
"44935","Iceland",-8,-8,-8
"44936","Iceland",7,8,7
"44937","Iceland",-8,-8,-8
"44938","Iceland",10,7,9
"44939","Iceland",-8,-8,-8
"44940","Iceland",4,2,3
"44941","Iceland",-8,-8,-8
"44942","Iceland",10,2,5
"44943","Iceland",-8,-8,-8
"44944","Iceland",7,8,7
"44945","Iceland",-8,-8,-8
"44946","Iceland",10,8,8
"44947","Iceland",-8,-8,-8
"44948","Iceland",-8,-8,-8
"44949","Iceland",10,10,10
"44950","Iceland",-8,-8,-8
"44951","Iceland",1,1,1
"44952","Iceland",8,5,4
"44953","Iceland",10,7,7
"44954","Iceland",7,7,6
"44955","Iceland",7,7,7
"44956","Iceland",6,4,6
"44957","Iceland",7,4,5
"44958","Iceland",5,5,5
"44959","Iceland",1,5,1
"44960","Iceland",10,2,3
"44961","Iceland",9,3,7
"44962","Iceland",7,4,6
"44963","Iceland",-8,-8,-8
"44964","Iceland",-8,-8,-8
"44965","Iceland",8,4,8
"44966","Iceland",8,8,8
"44967","Iceland",-8,-8,-8
"44968","Iceland",-8,-8,-8
"44969","Iceland",10,10,10
"44970","Iceland",7,4,5
"44971","Iceland",10,7,7
"44972","Iceland",9,8,5
"44973","Iceland",-6,-6,-6
"44974","Iceland",-8,-8,-8
"44975","Iceland",1,-1,-1
"44976","Iceland",-8,-8,-8
"44977","Iceland",-8,-8,-8
"44978","Iceland",9,9,10
"44979","Iceland",8,3,8
"44980","Iceland",-8,-8,-8
"44981","Iceland",10,10,10
"44982","Iceland",9,2,5
"44983","Iceland",5,5,10
"44984","Iceland",7,4,5
"44985","Iceland",-8,-8,-8
"44986","Iceland",6,7,4
"44987","Iceland",7,4,5
"44988","Iceland",-8,-8,-8
"44989","Iceland",-1,7,7
"44990","Iceland",9,9,10
"44991","Iceland",9,-1,2
"44992","Iceland",-8,-8,-8
"44993","Iceland",5,5,5
"44994","Iceland",1,1,1
"44995","Iceland",-8,-8,-8
"44996","Iceland",10,10,10
"44997","Iceland",10,5,10
"44998","Iceland",10,10,10
"44999","Iceland",10,10,10
"45000","Iceland",10,10,10
"45001","Iceland",9,5,5
"45002","Iceland",10,4,7
"45003","Iceland",5,5,4
"45004","Iceland",8,5,5
"45005","Iceland",-8,-8,-8
"45006","Iceland",-8,-8,-8
"45007","Iceland",-8,-8,-8
"45008","Iceland",8,9,5
"45009","Iceland",-6,-6,-6
"45010","Iceland",-8,-8,-8
"45011","Iceland",10,8,10
"45012","Iceland",6,6,5
"45013","Iceland",2,1,1
"45014","Iceland",9,9,9
"45015","Iceland",9,6,9
"45016","Iceland",-8,-8,-8
"45017","Iceland",-8,-8,-8
"45018","Iceland",-8,-8,-8
"45019","Iceland",-8,-8,-8
"45020","Iceland",7,3,4
"45021","Iceland",8,8,8
"45022","Iceland",5,5,5
"45023","Iceland",8,1,2
"45024","Iceland",-8,-8,-8
"45025","Iceland",9,8,6
"45026","Iceland",7,4,7
"45027","Iceland",-8,-8,-8
"45028","Iceland",10,6,10
"45029","Iceland",-8,-8,-8
"45030","Iceland",-8,-8,-8
"45031","Iceland",5,2,5
"45032","Iceland",7,7,6
"45033","Iceland",-8,-8,-8
"45034","Iceland",7,5,7
"45035","Iceland",3,3,4
"45036","Iceland",5,2,3
"45037","Iceland",10,10,10
"45038","Iceland",8,9,9
"45039","Iceland",5,5,5
"45040","Iceland",1,1,1
"45041","Iceland",3,8,10
"45042","Iceland",-8,-8,-8
"45043","Iceland",10,9,10
"45044","Iceland",10,10,10
"45045","Iceland",5,5,5
"45046","Iceland",-8,-8,-8
"45047","Iceland",9,9,8
"45048","Iceland",8,8,7
"45049","Iceland",8,5,8
"45050","Iceland",9,4,9
"45051","Iceland",10,3,9
"45052","Iceland",-8,-8,-8
"45053","Iceland",3,4,7
"45054","Iceland",-8,-8,-8
"45055","Iceland",10,10,10
"45056","Iceland",10,8,5
"45057","Iceland",10,10,10
"45058","Iceland",10,8,8
"45059","Iceland",-8,-8,-8
"45060","Iceland",10,5,7
"45061","Iceland",10,8,8
"45062","Iceland",10,8,9
"45063","Iceland",-8,-8,-8
"45064","Iceland",10,5,10
"45065","Iceland",9,9,9
"45066","Iceland",9,8,8
"45067","Iceland",9,9,9
"45068","Iceland",5,4,4
"45069","Iceland",10,10,8
"45070","Iceland",10,10,10
"45071","Iceland",9,8,7
"45072","Iceland",8,8,7
"45073","Iceland",10,10,10
"45074","Iceland",7,4,4
"45075","Iceland",8,9,8
"45076","Iceland",-8,-8,-8
"45077","Iceland",10,7,9
"45078","Iceland",10,7,9
"45079","Iceland",5,5,5
"45080","Iceland",-8,-8,-8
"45081","Iceland",8,5,5
"45082","Iceland",-8,-8,-8
"45083","Iceland",5,10,5
"45084","Iceland",7,2,2
"45085","Iceland",4,7,5
"45086","Iceland",10,3,1
"45087","Iceland",10,10,10
"45088","Iceland",5,5,6
"45089","Iceland",10,10,10
"45090","Iceland",-8,-8,-8
"45091","Iceland",-8,-8,-8
"45092","Iceland",5,5,6
"45093","Iceland",-8,-8,-8
"45094","Iceland",6,8,1
"45095","Iceland",5,5,5
"45096","Iceland",10,10,10
"45097","Iceland",2,1,10
"45098","Iceland",4,4,3
"45099","Iceland",-8,-8,-8
"45100","Iceland",3,2,4
"45101","Iceland",4,4,-2
"45102","Iceland",-8,-8,-8
"45103","Iceland",-8,-8,-8
"45104","Iceland",-2,-1,-1
"45105","Iceland",7,3,4
"45106","Iceland",5,3,3
"45107","Iceland",-8,-8,-8
"45108","Iceland",6,3,1
"45109","Iceland",9,7,10
"45110","Iceland",9,3,8
"45111","Iceland",8,2,7
"45112","Iceland",5,5,7
"45113","Iceland",-8,-8,-8
"45114","Iceland",10,8,10
"45115","Iceland",8,7,9
"45116","Iceland",-8,-8,-8
"45117","Iceland",-8,-8,-8
"45118","Iceland",10,8,8
"45119","Iceland",10,7,9
"45120","Iceland",10,5,9
"45121","Iceland",-8,-8,-8
"45122","Iceland",10,7,10
"45123","Iceland",10,10,10
"45124","Iceland",9,8,9
"45125","Iceland",10,5,5
"45126","Iceland",4,3,3
"45127","Iceland",6,2,1
"45128","Iceland",10,8,10
"45129","Iceland",4,3,3
"45130","Iceland",4,3,5
"45131","Iceland",5,7,5
"45132","Iceland",10,5,5
"45133","Iceland",-8,-8,-8
"45134","Iceland",6,6,6
"45135","Iceland",10,8,9
"45136","Iceland",-8,-8,-8
"45137","Iceland",10,7,6
"45138","Iceland",10,7,7
"45139","Iceland",-8,-8,-8
"45140","Iceland",6,6,8
"45141","Iceland",-8,-8,-8
"45142","Iceland",10,10,10
"45143","Iceland",-8,-8,-8
"45144","Iceland",9,6,6
"45145","Iceland",7,5,5
"45146","Iceland",5,4,7
"45147","Iceland",5,1,5
"45148","Iceland",1,4,1
"45149","Iceland",-8,-8,-8
"45150","Iceland",3,2,4
"45151","Iceland",10,1,1
"45152","Iceland",10,9,10
"45153","Iceland",5,7,8
"45154","Iceland",-8,-8,-8
"45155","Iceland",-8,-8,-8
"45156","Iceland",10,5,6
"45157","Iceland",8,5,8
"45158","Iceland",6,6,6
"45159","Iceland",5,8,8
"45160","Iceland",-8,-8,-8
"45161","Iceland",-8,-8,-8
"45162","Iceland",8,3,6
"45163","Iceland",8,5,8
"45164","Iceland",-8,-8,-8
"45165","Iceland",7,3,7
"45166","Iceland",5,7,8
"45167","Iceland",5,1,1
"45168","Iceland",10,7,10
"45169","Iceland",-8,-8,-8
"45170","Iceland",10,10,10
"45171","Iceland",9,6,8
"45172","Iceland",10,5,5
"45173","Iceland",8,2,2
"45174","Iceland",7,5,3
"45175","Iceland",2,3,2
"45176","Iceland",-2,-2,-2
"45177","Iceland",5,5,5
"45178","Iceland",7,6,6
"45179","Iceland",-8,-8,-8
"45180","Iceland",8,5,5
"45181","Iceland",4,-2,-2
"45182","Iceland",10,4,3
"45183","Iceland",-8,-8,-8
"45184","Iceland",8,5,8
"45185","Iceland",5,3,4
"45186","Iceland",5,5,5
"45187","Iceland",10,10,3
"45188","Iceland",-8,-8,-8
"45189","Iceland",10,10,10
"45190","Iceland",5,9,7
"45191","Iceland",10,7,7
"45192","Iceland",9,9,9
"45193","Iceland",-8,-8,-8
"45194","Iceland",3,4,4
"45195","Iceland",10,10,10
"45196","Iceland",8,8,8
"45197","Iceland",8,5,4
"45198","Iceland",8,5,7
"45199","Iceland",6,8,8
"45200","Iceland",5,-1,-1
"45201","Iceland",-8,-8,-8
"45202","Iceland",8,7,7
"45203","Iceland",-8,-8,-8
"45204","Iceland",-8,-8,-8
"45205","Iceland",-8,-8,-8
"45206","Iceland",-2,-2,-2
"45207","Iceland",10,10,10
"45208","Iceland",-8,-8,-8
"45209","Iceland",5,1,3
"45210","Iceland",7,5,6
"45211","Iceland",5,5,5
"45212","Iceland",-8,-8,-8
"45213","Iceland",10,8,10
"45214","Iceland",10,10,7
"45215","Iceland",5,5,5
"45216","Iceland",7,3,3
"45217","Iceland",8,5,4
"45218","Iceland",10,10,5
"45219","Iceland",5,-1,1
"45220","Iceland",1,1,1
"45221","Iceland",10,8,9
"45222","Iceland",9,5,8
"45223","Iceland",10,10,10
"45224","Iceland",8,5,5
"45225","Iceland",-8,-8,-8
"45226","Iceland",3,3,3
"45227","Iceland",10,5,5
"45228","Iceland",8,4,4
"45229","Iceland",9,9,-1
"45230","Iceland",-8,-8,-8
"45231","Iceland",8,5,5
"45232","Iceland",9,9,10
"45233","Iceland",5,2,2
"45234","Iceland",-8,-8,-8
"45235","Iceland",1,3,1
"45236","Iceland",-8,-8,-8
"45237","Iceland",1,2,1
"45238","Iceland",10,9,8
"45239","Iceland",8,8,5
"45240","Iceland",5,2,2
"45241","Iceland",8,6,8
"45242","Iceland",10,5,3
"45243","Iceland",10,10,10
"45244","Iceland",10,10,5
"45245","Iceland",5,10,9
"45246","Iceland",10,9,10
"45247","Iceland",10,10,6
"45248","Iceland",4,4,3
"45249","Iceland",-8,-8,-8
"45250","Iceland",10,9,10
"45251","Iceland",10,5,10
"45252","Iceland",-2,-2,-2
"45253","Iceland",-8,-8,-8
"45254","Iceland",10,9,7
"45255","Iceland",-8,-8,-8
"45256","Iceland",10,9,8
"45257","Iceland",10,9,4
"45258","Iceland",1,1,1
"45259","Iceland",-8,-8,-8
"45260","Iceland",10,10,10
"45261","Iceland",3,1,5
"45262","Iceland",-8,-8,-8
"45263","Iceland",5,3,5
"45264","Iceland",10,10,10
"45265","Iceland",9,8,7
"45266","Iceland",-8,-8,-8
"45267","Iceland",-8,-8,-8
"45268","Iceland",1,5,1
"45269","Iceland",10,9,9
"45270","Iceland",10,4,9
"45271","Iceland",-8,-8,-8
"45272","Iceland",-6,-6,-6
"45273","Iceland",7,4,4
"45274","Iceland",9,8,8
"45275","Iceland",8,8,8
"45276","Iceland",-8,-8,-8
"45277","Iceland",-8,-8,-8
"45278","Iceland",8,8,10
"45279","Iceland",-8,-8,-8
"45280","Iceland",9,2,4
"45281","Iceland",-8,-8,-8
"45282","Iceland",6,3,5
"45283","Iceland",8,3,3
"45284","Iceland",9,5,8
"45285","Iceland",-8,-8,-8
"45286","Iceland",-8,-8,-8
"45287","Iceland",8,8,7
"45288","Iceland",9,6,6
"45289","Iceland",10,9,10
"45290","Iceland",9,10,8
"45291","Iceland",9,9,9
"45292","Iceland",10,4,7
"45293","Iceland",9,8,9
"45294","Iceland",10,5,8
"45295","Iceland",10,10,9
"45296","Iceland",-8,-8,-8
"45297","Iceland",10,1,2
"45298","Iceland",10,10,10
"45299","Iceland",6,6,5
"45300","Iceland",9,8,8
"45301","Iceland",8,5,5
"45302","Iceland",5,2,8
"45303","Iceland",10,5,8
"45304","Iceland",10,9,10
"45305","Iceland",8,2,3
"45306","Iceland",5,8,10
"45307","Iceland",-1,-1,-1
"45308","Iceland",-8,-8,-8
"45309","Iceland",-8,-8,-8
"45310","Iceland",2,4,7
"45311","Iceland",5,4,3
"45312","Iceland",7,6,6
"45313","Iceland",8,4,8
"45314","Iceland",-8,-8,-8
"45315","Iceland",4,2,3
"45316","Iceland",-8,-8,-8
"45317","Iceland",10,10,10
"45318","Iceland",5,3,4
"45319","Iceland",8,9,9
"45320","Iceland",3,5,5
"45321","Iceland",7,3,8
"45322","Iceland",10,10,10
"45323","Iceland",-8,-8,-8
"45324","Iceland",-8,-8,-8
"45325","Iceland",9,4,10
"45326","Iceland",5,3,6
"45327","Iceland",5,5,5
"45328","Iceland",-8,-8,-8
"45329","Iceland",-8,-8,-8
"45330","Iceland",-8,-8,-8
"45331","Iceland",10,5,5
"45332","Iceland",8,7,9
"45333","Iceland",-8,-8,-8
"45334","Iceland",6,5,4
"45335","Iceland",-8,-8,-8
"45336","Iceland",9,5,5
"45337","Iceland",10,10,10
"45338","Iceland",-8,-8,-8
"45339","Iceland",10,9,9
"45340","Iceland",9,8,9
"45341","Iceland",9,9,9
"45342","Iceland",-8,-8,-8
"45343","Iceland",5,7,7
"45344","Iceland",9,8,6
"45345","Iceland",-8,-8,-8
"45346","Iceland",7,3,5
"45347","Iceland",10,10,10
"45348","Iceland",10,8,10
"45349","Iceland",6,9,9
"45350","Iceland",5,4,7
"45351","Iceland",5,5,5
"45352","Iceland",5,5,5
"45353","Iceland",-8,-8,-8
"45354","Iceland",10,8,7
"45355","Iceland",10,6,8
"45356","Iceland",10,10,10
"45357","Iceland",10,5,10
"45358","Iceland",10,10,10
"45359","Iceland",6,4,6
"45360","Iceland",7,3,8
"45361","Iceland",10,10,10
"45362","Iceland",10,10,9
"45363","Iceland",8,4,7
"45364","Iceland",10,10,10
"45365","Iceland",-8,-8,-8
"45366","Iceland",10,10,6
"45367","Iceland",4,8,9
"45368","Iceland",9,5,8
"45369","Iceland",-8,-8,-8
"45370","Iceland",1,1,1
"45371","Iceland",10,10,10
"45372","Iceland",-8,-8,-8
"45373","Iceland",10,10,10
"45374","Iceland",4,1,4
"45375","Iceland",-2,-1,-1
"45376","Iceland",5,5,5
"45377","Iceland",10,10,10
"45378","Iceland",10,7,5
"45379","Iceland",7,3,4
"45380","Iceland",-8,-8,-8
"45381","Iceland",10,3,4
"45382","Iceland",5,7,5
"45383","Iceland",5,3,3
"45384","Iceland",10,8,8
"45385","Iceland",3,4,1
"45386","Iceland",6,6,4
"45387","Iceland",4,4,5
"45388","Iceland",-8,-8,-8
"45389","Iceland",-8,-8,-8
"45390","Iceland",4,5,5
"45391","Iceland",10,10,10
"45392","Iceland",10,5,5
"45393","Iceland",4,2,2
"45394","Iceland",8,8,7
"45395","Iceland",7,10,8
"45396","Iceland",-8,-8,-8
"45397","Iceland",5,1,5
"45398","Iceland",1,1,1
"45399","Iceland",8,7,7
"45400","Iceland",-8,-8,-8
"45401","Iceland",9,8,8
"45402","Iceland",-8,-8,-8
"45403","Iceland",-8,-8,-8
"45404","Iceland",9,8,9
"45405","Iceland",8,5,7
"45406","Iceland",8,7,8
"45407","Iceland",8,4,8
"45408","Iceland",-8,-8,-8
"45409","Iceland",10,8,8
"45410","Iceland",10,9,10
"45411","Iceland",-1,2,1
"45412","Iceland",10,5,10
"45413","Iceland",10,10,10
"45414","Iceland",-8,-8,-8
"45415","Iceland",-8,-8,-8
"45416","Iceland",8,4,8
"45417","Iceland",5,5,5
"45418","Iceland",4,3,4
"45419","Iceland",6,1,5
"45420","Iceland",-6,-6,-6
"45421","Iceland",8,8,8
"45422","Iceland",-8,-8,-8
"45423","Iceland",5,3,5
"45424","Iceland",10,10,10
"45425","Iceland",9,8,6
"45426","Iceland",4,4,4
"45427","Iceland",-8,-8,-8
"45428","Iceland",8,8,8
"45429","Iceland",5,5,6
"45430","Iceland",-8,-8,-8
"45431","Iceland",-8,-8,-8
"45432","Iceland",1,1,10
"45433","Iceland",6,4,5
"45434","Iceland",-8,-8,-8
"45435","Iceland",-8,-8,-8
"45436","Iceland",5,2,2
"45437","Iceland",3,1,1
"45438","Iceland",5,10,10
"45439","Iceland",10,10,10
"45440","Iceland",-8,-8,-8
"45441","Iceland",-8,-8,-8
"45442","Iceland",-8,-8,-8
"45443","Iceland",5,8,8
"45444","Iceland",-8,-8,-8
"45445","Iceland",-8,-8,-8
"45446","Iceland",10,10,10
"45447","Iceland",3,1,1
"45448","Iceland",10,10,10
"45449","Iceland",8,3,8
"45450","Iceland",10,10,8
"45451","Iceland",2,1,2
"45452","Iceland",4,6,6
"45453","Iceland",-8,-8,-8
"45454","Iceland",-8,-8,-8
"45455","Iceland",5,3,2
"45456","Iceland",-8,-8,-8
"45457","Iceland",10,7,10
"45458","Iceland",8,8,8
"45459","Iceland",-8,-8,-8
"45460","Iceland",5,3,5
"45461","Iceland",10,6,4
"45462","Iceland",-8,-8,-8
"45463","Iceland",4,2,9
"45464","Iceland",-6,-6,-6
"45465","Iceland",9,8,-1
"45466","Iceland",8,5,5
"45467","Iceland",8,7,4
"45468","Iceland",1,5,1
"45469","Iceland",5,5,-1
"45470","Iceland",10,6,7
"45471","Iceland",7,5,3
"45472","Iceland",3,5,3
"45473","Iceland",10,9,10
"45474","Iceland",-8,-8,-8
"45475","Iceland",10,10,5
"45476","Iceland",-8,-8,-8
"45477","Iceland",-8,-8,-8
"45478","Iceland",5,5,7
"45479","Iceland",5,4,4
"45480","Iceland",4,4,5
"45481","Iceland",-8,-8,-8
"45482","Iceland",-8,-8,-8
"45483","Iceland",6,6,6
"45484","Iceland",7,5,8
"45485","Iceland",-8,-8,-8
"45486","Iceland",-8,-8,-8
"45487","Iceland",8,1,1
"45488","Iceland",3,2,4
"45489","Iceland",5,2,4
"45490","Iceland",10,5,4
"45491","Iceland",2,1,1
"45492","Iceland",8,8,8
"45493","Iceland",-8,-8,-8
"45494","Iceland",10,5,10
"45495","Iceland",-8,-8,-8
"45496","Iceland",10,10,9
"45497","Iceland",5,3,3
"45498","Iceland",7,7,8
"45499","Iceland",-8,-8,-8
"45500","Iceland",10,10,10
"45501","Iceland",10,10,10
"45502","Iceland",10,8,10
"45503","Iceland",7,4,5
"45504","Iceland",7,3,6
"45505","Iceland",5,5,5
"45506","Iceland",-8,-8,-8
"45507","Iceland",2,6,4
"45508","Iceland",9,6,8
"45509","Iceland",5,5,4
"45510","Iceland",-8,-8,-8
"45511","Iceland",-8,-8,-8
"45512","Iceland",-8,-8,-8
"45513","Iceland",5,1,3
"45514","Iceland",10,8,8
"45515","Iceland",-8,-8,-8
"45516","Iceland",10,10,10
"45517","Iceland",7,4,7
"45518","Iceland",5,6,5
"45519","Iceland",-8,-8,-8
"45520","Iceland",-8,-8,-8
"45521","Iceland",2,3,2
"45522","Iceland",-8,-8,-8
"45523","Iceland",10,8,10
"45524","Iceland",-8,-8,-8
"45525","Iceland",-8,-8,-8
"45526","Iceland",10,8,10
"45527","Iceland",8,9,10
"45528","Iceland",-8,-8,-8
"45529","Iceland",7,4,5
"45530","Iceland",10,10,10
"45531","Iceland",-1,5,4
"45532","Iceland",-8,-8,-8
"45533","Iceland",-8,-8,-8
"45534","Iceland",-8,-8,-8
"45535","Iceland",-8,-8,-8
"45536","Iceland",10,10,10
"45537","Iceland",5,1,8
"45538","Iceland",8,4,7
"45539","Iceland",8,4,8
"45540","Iceland",-8,-8,-8
"45541","Iceland",3,5,6
"45542","Iceland",9,10,9
"45543","Iceland",10,5,5
"45544","Iceland",6,3,4
"45545","Iceland",9,5,6
"45546","Iceland",8,3,7
"45547","Iceland",4,3,6
"45548","Iceland",5,1,1
"45549","Iceland",5,5,4
"45550","Iceland",10,6,7
"45551","Iceland",5,3,3
"45552","Iceland",10,10,10
"45553","Iceland",10,8,10
"45554","Iceland",7,4,3
"45555","Iceland",10,8,9
"45556","Iceland",10,8,8
"45557","Iceland",-6,-6,-6
"45558","Iceland",8,8,8
"45559","Iceland",-8,-8,-8
"45560","Iceland",9,8,10
"45561","Iceland",-8,-8,-8
"45562","Iceland",6,5,5
"45563","Iceland",10,4,5
"45564","Iceland",4,4,5
"45565","Iceland",9,9,9
"45566","Iceland",10,10,10
"45567","Iceland",8,2,3
"45568","Iceland",-8,-8,-8
"45569","Iceland",7,6,7
"45570","Iceland",-8,-8,-8
"45571","Iceland",10,10,10
"45572","Iceland",-8,-8,-8
"45573","Iceland",8,3,1
"45574","Iceland",-8,-8,-8
"45575","Iceland",-8,-8,-8
"45576","Iceland",-8,-8,-8
"45577","Iceland",10,3,7
"45578","Iceland",-8,-8,-8
"45579","Iceland",10,10,10
"45580","Iceland",-8,-8,-8
"45581","Iceland",10,5,5
"45582","Iceland",-8,-8,-8
"45583","Iceland",9,5,5
"45584","Iceland",3,1,3
"45585","Iceland",8,5,8
"45586","Iceland",4,2,4
"45587","Iceland",-8,-8,-8
"45588","Iceland",10,7,10
"45589","Iceland",5,6,5
"45590","Iceland",-8,-8,-8
"45591","Iceland",8,3,5
"45592","Iceland",-8,-8,-8
"45593","Iceland",-8,-8,-8
"45594","Iceland",-8,-8,-8
"45595","Iceland",10,9,8
"45596","Iceland",-8,-8,-8
"45597","Iceland",-8,-8,-8
"45598","Iceland",5,5,5
"45599","Iceland",4,3,3
"45600","Iceland",-8,-8,-8
"45601","Iceland",-8,-8,-8
"45602","Iceland",7,5,5
"45603","Iceland",-8,-8,-8
"45604","Iceland",5,4,4
"45605","Iceland",6,5,5
"45606","Iceland",5,2,2
"45607","Iceland",10,4,8
"45608","Iceland",-8,-8,-8
"45609","Iceland",-8,-8,-8
"45610","Iceland",10,2,5
"45611","Iceland",10,10,10
"45612","Iceland",-8,-8,-8
"45613","Iceland",-8,-8,-8
"45614","Iceland",-8,-8,-8
"45615","Iceland",5,5,4
"45616","Iceland",10,10,10
"45617","Iceland",-8,-8,-8
"45618","Iceland",7,4,3
"45619","Iceland",-8,-8,-8
"45620","Iceland",5,4,5
"45621","Iceland",5,5,8
"45622","Iceland",10,-1,-1
"45623","Iceland",7,9,10
"45624","Iceland",-8,-8,-8
"45625","Iceland",-8,-8,-8
"45626","Iceland",5,3,2
"45627","Iceland",9,7,9
"45628","Iceland",10,2,5
"45629","Iceland",5,3,3
"45630","Iceland",7,3,5
"45631","Iceland",10,7,5
"45632","Iceland",7,4,5
"45633","Iceland",-8,-8,-8
"45634","Iceland",8,8,8
"45635","Iceland",-8,-8,-8
"45636","Iceland",10,8,10
"45637","Iceland",6,3,4
"45638","Iceland",5,5,5
"45639","Iceland",-8,-8,-8
"45640","Iceland",-8,-8,-8
"45641","Iceland",-8,-8,-8
"45642","Iceland",10,5,8
"45643","Iceland",10,10,10
"45644","Iceland",-8,-8,-8
"45645","Iceland",7,9,10
"45646","Iceland",8,4,7
"45647","Iceland",9,9,10
"45648","Iceland",-8,-8,-8
"45649","Iceland",-8,-8,-8
"45650","Iceland",-8,-8,-8
"45651","Iceland",8,5,7
"45652","Iceland",3,4,5
"45653","Iceland",10,5,5
"45654","Iceland",10,4,10
"45655","Iceland",9,5,7
"45656","Iceland",9,3,7
"45657","Iceland",7,5,5
"45658","Iceland",10,10,10
"45659","Iceland",-8,-8,-8
"45660","Iceland",-8,-8,-8
"45661","Iceland",10,5,10
"45662","Iceland",9,2,5
"45663","Iceland",-8,-8,-8
"45664","Iceland",10,10,5
"45665","Iceland",7,5,5
"45666","Iceland",-8,-8,-8
"45667","Iceland",6,7,6
"45668","Iceland",8,8,7
"45669","Iceland",10,10,10
"45670","Iceland",-8,-8,-8
"45671","Iceland",10,6,6
"45672","Iceland",9,5,5
"45673","Iceland",-6,-6,-6
"45674","Iceland",9,10,10
"45675","Iceland",-8,-8,-8
"45676","Iceland",5,1,1
"45677","Iceland",-8,-8,-8
"45678","Iceland",6,3,3
"45679","Iceland",2,3,5
"45680","Iceland",7,9,9
"45681","Iceland",7,3,5
"45682","Iceland",-8,-8,-8
"45683","Iceland",6,2,2
"45684","Iceland",5,5,3
"45685","Iceland",10,9,9
"45686","Iceland",-8,-8,-8
"45687","Iceland",8,3,4
"45688","Iceland",-8,-8,-8
"45689","Iceland",10,1,3
"45690","Iceland",-8,-8,-8
"45691","Iceland",-8,-8,-8
"45692","Iceland",10,8,9
"45693","Iceland",-8,-8,-8
"45694","Iceland",-8,-8,-8
"45695","Iceland",-8,-8,-8
"45696","Iceland",5,5,1
"45697","Iceland",8,1,8
"45698","Iceland",10,10,10
"45699","Iceland",5,5,5
"45700","Iceland",7,1,1
"45701","Iceland",3,2,3
"45702","Iceland",9,5,8
"45703","Iceland",-8,-8,-8
"45704","Iceland",-8,-8,-8
"45705","Iceland",-8,-8,-8
"45706","Iceland",-8,-8,-8
"45707","Iceland",10,10,10
"45708","Iceland",10,9,10
"45709","Iceland",10,10,10
"45710","Iceland",-8,-8,-8
"45711","Iceland",-8,-8,-8
"45712","Iceland",-8,-8,-8
"45713","Iceland",10,8,8
"45714","Iceland",-8,-8,-8
"45715","Iceland",-8,-8,-8
"45716","Iceland",8,10,8
"45717","Iceland",10,10,9
"45718","Iceland",-8,-8,-8
"45719","Iceland",-8,-8,-8
"45720","Iceland",10,4,10
"45721","Iceland",5,5,5
"45722","Iceland",5,3,5
"45723","Iceland",5,4,5
"45724","Iceland",-8,-8,-8
"45725","Iceland",1,10,10
"45726","Iceland",-8,-8,-8
"45727","Iceland",10,7,10
"45728","Iceland",7,2,2
"45729","Iceland",3,5,-1
"45730","Iceland",10,4,8
"45731","Iceland",-8,-8,-8
"45732","Iceland",10,9,8
"45733","Iceland",6,9,9
"45734","Iceland",3,2,4
"45735","Iceland",2,2,2
"45736","Iceland",-8,-8,-8
"45737","Iceland",7,3,5
"45738","Iceland",9,5,9
"45739","Iceland",10,10,10
"45740","Iceland",7,4,4
"45741","Iceland",10,10,9
"45742","Iceland",8,4,7
"45743","Iceland",-8,-8,-8
"45744","Iceland",10,10,10
"45745","Iceland",-8,-8,-8
"45746","Iceland",9,8,8
"45747","Iceland",8,7,7
"45748","Iceland",-8,-8,-8
"45749","Iceland",5,3,4
"45750","Iceland",-8,-8,-8
"45751","Iceland",4,3,3
"45752","Iceland",5,5,5
"45753","Iceland",10,10,10
"45754","Iceland",8,9,8
"45755","Iceland",-2,-2,-2
"45756","Iceland",5,2,5
"45757","Iceland",10,10,10
"45758","Iceland",-8,-8,-8
"45759","Iceland",8,5,5
"45760","Iceland",-8,-8,-8
"45761","Iceland",5,5,5
"45762","Iceland",10,10,10
"45763","Iceland",6,8,5
"45764","Iceland",-8,-8,-8
"45765","Iceland",8,5,9
"45766","Iceland",8,9,10
"45767","Iceland",10,5,10
"45768","Iceland",10,9,10
"45769","Iceland",-8,-8,-8
"45770","Iceland",-8,-8,-8
"45771","Iceland",3,5,6
"45772","Iceland",-8,-8,-8
"45773","Iceland",-8,-8,-8
"45774","Iceland",1,1,2
"45775","Iceland",-8,-8,-8
"45776","Iceland",-8,-8,-8
"45777","Iceland",-8,-8,-8
